data_year,victim_id,offense_id
2021,151693962,165947038
2021,151693962,165947039
2021,151693963,165947041
2021,151693964,165947040
2021,149108853,163245797
2021,149108854,163245798
2021,149107109,163253099
2021,149107110,163253100
2021,149107110,163253101
2021,151693965,165947042
2021,151943748,166197106
2021,151693966,165947043
2021,149107112,163253103
2021,149108859,163245803
2021,149108862,163245805
2021,149108861,163245805
2021,150239270,164495514
2021,151693967,165947044
2021,149108865,163245808
2021,149108866,163245809
2021,149107116,163253107
2021,149108867,163245810
2021,149108867,163245811
2021,149107117,163253108
2021,149107118,163253109
2021,149108870,163245814
2021,150239273,164495517
2021,149107121,163253111
2021,149107121,163253112
2021,149107120,163253113
2021,149108872,163245816
2021,151693968,165947045
2021,151693968,165947046
2021,149108877,163245821
2021,151693969,165947047
2021,151693970,165947048
2021,149107123,163253115
2021,149108880,163245824
2021,149108881,163245825
2021,149108881,163245826
2021,149108883,163245829
2021,149107124,163253116
2021,149108889,163245833
2021,149108890,163245834
2021,149107126,163253118
2021,150239277,164495522
2021,150239278,164495523
2021,150239279,164495523
2021,149107127,163253119
2021,151693971,165947049
2021,151693971,165947050
2021,149108896,163245840
2021,150239281,164495526
2021,149108898,163245842
2021,149108899,163245842
2021,149107161,163253156
2021,151694027,165947124
2021,149107163,163253158
2021,150239282,164495527
2021,149107165,163253161
2021,151693972,165947051
2021,149107167,163253163
2021,149107167,163253164
2021,151693973,165947052
2021,151693974,165947055
2021,151693974,165947056
2021,151693974,165947057
2021,151693975,165947053
2021,151693975,165947054
2021,150239287,164495535
2021,149107172,163253173
2021,149107172,163253174
2021,149108910,163245854
2021,151693976,165947058
2021,149107174,163253176
2021,149107175,163253177
2021,149108911,163245855
2021,149107176,163253178
2021,151693977,165947060
2021,151693978,165947059
2021,150239291,164495539
2021,150239292,164495540
2021,150239292,164495541
2021,149107180,163253182
2021,149107181,163253183
2021,151693979,165947062
2021,151693980,165947061
2021,151693981,165947063
2021,150239295,164495544
2021,150239296,164495545
2021,150239296,164495546
2021,150239297,164495547
2021,149107188,163253191
2021,151693982,165947064
2021,151693983,165947065
2021,150239302,164495552
2021,149107192,163253195
2021,149107193,163253196
2021,149107195,163253198
2021,149107197,163253201
2021,150239303,164495553
2021,150239304,164495553
2021,149107200,163253203
2021,149107201,163253206
2021,149107202,163253204
2021,149107202,163253205
2021,149107203,163253207
2021,150239305,164495554
2021,149107205,163253209
2021,149107205,163253210
2021,149107206,163253211
2021,149107208,163253213
2021,149107209,163253214
2021,149107210,163253215
2021,149107211,163253216
2021,149107212,163253217
2021,149107213,163253218
2021,149107213,163253219
2021,151693984,165947066
2021,149107216,163253222
2021,150239309,164495560
2021,150239310,164495559
2021,150239310,164495560
2021,151693985,165947067
2021,149107220,163253226
2021,149107220,163253227
2021,151693986,165947068
2021,151693986,165947069
2021,151693986,165947070
2021,151693987,165947071
2021,151693988,165947072
2021,151693989,165947072
2021,149107225,163253233
2021,149107225,163253234
2021,149107226,163253235
2021,151693990,165947073
2021,150239316,164495567
2021,150239317,164495567
2021,151693991,165947074
2021,151693992,165947075
2021,151693993,165947076
2021,149107232,163253240
2021,149108915,163245860
2021,149107233,163253241
2021,150239322,164495572
2021,151693994,165947077
2021,151693994,165947078
2021,149108917,163245862
2021,151693995,165947079
2021,151693995,165947080
2021,151693996,165947081
2021,151693997,165947082
2021,151693997,165947083
2021,149107237,163253248
2021,149107237,163253249
2021,149107238,163253250
2021,151693998,165947084
2021,149108920,163245865
2021,151693999,165947085
2021,151693999,165947086
2021,150239329,164495583
2021,150239330,164495584
2021,149108922,163245867
2021,149107241,163253254
2021,149107242,163253255
2021,149108923,163245868
2021,149108924,163245869
2021,149107243,163253256
2021,151694000,165947087
2021,149108926,163245871
2021,149108928,163245872
2021,149108927,163245872
2021,149107244,163253257
2021,149108929,163245873
2021,149108930,163245874
2021,149108931,163245875
2021,151694001,165947088
2021,150239390,164495649
2021,149108933,163245877
2021,149108934,163245878
2021,149107351,163253374
2021,150239392,164495651
2021,149107354,163253377
2021,149107354,163253378
2021,151694002,165947089
2021,149107358,163253382
2021,149107358,163253383
2021,150239397,164495657
2021,151694003,165947090
2021,151694003,165947091
2021,149107364,163253390
2021,149107364,163253391
2021,149107367,163253394
2021,149107369,163253396
2021,149109001,163245931
2021,151694004,165947092
2021,151694005,165947093
2021,151694005,165947094
2021,150239546,164495823
2021,150239546,164495824
2021,150239547,164495825
2021,149107379,163253407
2021,149107384,163253410
2021,149109004,163245934
2021,151694006,165947095
2021,149107389,163253415
2021,150239407,164495671
2021,150239408,164495670
2021,150239409,164495672
2021,150239410,164495673
2021,150239412,164495675
2021,151694007,165947096
2021,149107398,163253424
2021,150239548,164495826
2021,149107402,163253429
2021,149107404,163253432
2021,149107406,163253435
2021,149109018,163245950
2021,150239414,164495678
2021,149109022,163245953
2021,150239415,164495679
2021,149107412,163253441
2021,149107413,163253442
2021,150239549,164495827
2021,149109028,163245960
2021,149109030,163245962
2021,149109032,163245964
2021,149107417,163253445
2021,151694008,165947097
2021,150239550,164495828
2021,149109037,163245970
2021,149109038,163245970
2021,151694009,165947098
2021,151694010,165947099
2021,151694010,165947100
2021,150239459,164495733
2021,150239459,164495734
2021,151694011,165947101
2021,151694011,165947102
2021,149109044,163245977
2021,149109045,163245978
2021,149107424,163253454
2021,149109049,163245983
2021,149107426,163253456
2021,149107427,163253457
2021,150239421,164495688
2021,150239422,164495688
2021,149109053,163245987
2021,149109055,163245989
2021,149109057,163245991
2021,149109057,163245992
2021,149109059,163245994
2021,151694012,165947103
2021,151694013,165947104
2021,151694013,165947105
2021,151694014,165947106
2021,151694014,165947107
2021,149109065,163246001
2021,150239429,164495697
2021,149109068,163246005
2021,149109069,163246006
2021,149109071,163246008
2021,149109072,163246009
2021,149109073,163246010
2021,149109075,163246012
2021,151694015,165947108
2021,150239433,164495701
2021,150239433,164495702
2021,150239435,164495704
2021,150239436,164495705
2021,151694017,165947110
2021,149109089,163246027
2021,150239438,164495707
2021,150239460,164495735
2021,149109095,163246033
2021,150239439,164495708
2021,150239440,164495708
2021,151694018,165947111
2021,151694018,165947112
2021,149109102,163246041
2021,149109102,163246042
2021,151694019,165947113
2021,150239443,164495712
2021,149109108,163246048
2021,149109109,163246048
2021,149109111,163246050
2021,151694020,165947114
2021,151694021,165947115
2021,151694021,165947117
2021,151694021,165947118
2021,151694022,165947116
2021,151694023,165947119
2021,150239450,164495722
2021,149109121,163246062
2021,149109121,163246063
2021,151694024,165947120
2021,149109125,163246067
2021,149109125,163246068
2021,149109126,163246069
2021,150239452,164495724
2021,150239452,164495725
2021,151694025,165947121
2021,149109130,163246074
2021,149109130,163246075
2021,149109132,163246079
2021,149109133,163246077
2021,149109133,163246078
2021,150239454,164495727
2021,151694026,165947122
2021,151694026,165947123
2021,150239456,164495730
2021,151694028,165947125
2021,151694029,165947126
2021,151694030,165947127
2021,151694030,165947128
2021,150239462,164495738
2021,150239463,164495738
2021,150239464,164495739
2021,150239465,164495740
2021,151694031,165947129
2021,151694031,165947130
2021,150239467,164495743
2021,150239468,164495744
2021,150239469,164495745
2021,150239470,164495746
2021,150239471,164495746
2021,151694032,165947131
2021,150239473,164495748
2021,150239474,164495749
2021,150239475,164495750
2021,150239476,164495751
2021,150239477,164495752
2021,150239478,164495752
2021,150239479,164495753
2021,150239480,164495754
2021,150239481,164495755
2021,150239482,164495756
2021,151694033,165947132
2021,151694033,165947133
2021,151694034,165947134
2021,150239485,164495760
2021,150239486,164495761
2021,151694035,165947135
2021,150239488,164495763
2021,150239489,164495763
2021,150239490,164495764
2021,150239491,164495765
2021,150239492,164495766
2021,150239493,164495767
2021,150239494,164495768
2021,150239495,164495769
2021,150239496,164495770
2021,151694036,165947136
2021,151694036,165947137
2021,151694037,165947138
2021,151694038,165947139
2021,151694038,165947140
2021,151694039,165947141
2021,151694040,165947142
2021,151694040,165947143
2021,151694041,165947144
2021,150239504,164495781
2021,150239506,164495783
2021,150239506,164495784
2021,150239507,164495785
2021,150239508,164495786
2021,150239508,164495787
2021,150239509,164495786
2021,150239509,164495787
2021,150239510,164495786
2021,150239510,164495787
2021,150239511,164495788
2021,150239512,164495789
2021,151694042,165947145
2021,150239514,164495791
2021,151694043,165947146
2021,150239553,164495831
2021,151694044,165947147
2021,151694045,165947148
2021,150239556,164495834
2021,151694046,165947149
2021,151694047,165947150
2021,150239559,164495837
2021,150239560,164495838
2021,150239561,164495839
2021,151694048,165947151
2021,150239563,164495841
2021,150239564,164495842
2021,164083071,178370624
2021,150239566,164495844
2021,150239566,164495845
2021,150239566,164495846
2021,150239567,164495847
2021,150239568,164495848
2021,151694049,165947152
2021,150239570,164495850
2021,150239571,164495851
2021,150239572,164495852
2021,150239573,164495853
2021,150239574,164495854
2021,150239575,164495855
2021,150239577,164495857
2021,150239578,164495858
2021,150239579,164495859
2021,150239580,164495860
2021,151694050,165947153
2021,150239582,164495862
2021,150239583,164495863
2021,150239584,164495864
2021,150239584,164495865
2021,150239585,164495866
2021,149107492,163253525
2021,150239586,164495867
2021,150239587,164495868
2021,150239588,164495869
2021,151694051,165947154
2021,151694052,165947155
2021,151694053,165947156
2021,151694053,165947157
2021,151694054,165947158
2021,151694055,165947159
2021,150239595,164495877
2021,150239596,164495878
2021,150239597,164495878
2021,151694056,165947160
2021,151694057,165947161
2021,150239601,164495882
2021,150239602,164495883
2021,150239603,164495884
2021,150239604,164495884
2021,150239605,164495885
2021,150239606,164495886
2021,151694058,165947162
2021,151694059,165947163
2021,151694059,165947164
2021,151694060,165947165
2021,151694061,165947166
2021,150239611,164495892
2021,150239612,164495893
2021,150239613,164495894
2021,150239614,164495895
2021,150239615,164495895
2021,150239616,164495896
2021,151694062,165947167
2021,150239618,164495898
2021,151694063,165947168
2021,151694064,165947170
2021,151694065,165947169
2021,150239622,164495902
2021,150239623,164495903
2021,150239624,164495904
2021,150239625,164495905
2021,150241383,164497740
2021,150239627,164495907
2021,151694066,165947171
2021,151694066,165947172
2021,151694067,165947173
2021,150239630,164495911
2021,150239631,164495912
2021,150239632,164495913
2021,150239634,164495915
2021,150239635,164495916
2021,150239636,164495917
2021,150239637,164495918
2021,150239638,164495919
2021,150239639,164495920
2021,150239639,164495921
2021,150239639,164495922
2021,150239640,164495923
2021,150239641,164495923
2021,150239642,164495924
2021,151694068,165947174
2021,151694068,165947175
2021,151694069,165947176
2021,151694069,165947177
2021,150239645,164495929
2021,150239646,164495930
2021,150239646,164495931
2021,151694070,165947178
2021,151694071,165947178
2021,151694072,165947179
2021,151694073,165947180
2021,150239651,164495935
2021,150239651,164495936
2021,150239652,164495937
2021,150239653,164495937
2021,150239654,164495938
2021,150239655,164495939
2021,150239656,164495940
2021,150239690,164495974
2021,150239691,164495975
2021,150239692,164495976
2021,151694074,165947181
2021,151694075,165947182
2021,150239695,164495980
2021,150239696,164495982
2021,150239697,164495982
2021,150239698,164495981
2021,150239699,164495981
2021,151694076,165947183
2021,150239701,164495984
2021,150239702,164495985
2021,150239703,164495986
2021,150239704,164495986
2021,151694077,165947184
2021,151694077,165947185
2021,150239707,164495990
2021,150239708,164495991
2021,150239709,164495992
2021,150239710,164495992
2021,150239711,164495993
2021,150239711,164495994
2021,151694078,165947186
2021,150239713,164495996
2021,151694079,165947187
2021,151694079,165947188
2021,151694079,165947189
2021,151694080,165947187
2021,151694081,165947187
2021,151694082,165947187
2021,151694083,165947187
2021,151694084,165947187
2021,151694085,165947187
2021,151694086,165947187
2021,150239730,164496001
2021,150239730,164496002
2021,150239731,164496001
2021,150239731,164496002
2021,151694087,165947190
2021,151694088,165947191
2021,151694088,165947192
2021,150239734,164496006
2021,150239735,164496007
2021,150239736,164496008
2021,150239738,164496010
2021,151943749,166197107
2021,150239740,164496012
2021,151694089,165947193
2021,150239742,164496014
2021,151694090,165947194
2021,151694090,165947195
2021,151694091,165947196
2021,151694092,165947197
2021,151694093,165947198
2021,151694093,165947199
2021,151694094,165947200
2021,151694095,165947200
2021,151694096,165947201
2021,151694097,165947201
2021,150239752,164496024
2021,151694098,165947202
2021,150239754,164496026
2021,151694099,165947203
2021,150239756,164496028
2021,150239757,164496029
2021,151694100,165947204
2021,150239759,164496031
2021,150239760,164496032
2021,150239762,164496035
2021,151694101,165947205
2021,150239764,164496037
2021,150239764,164496038
2021,151694102,165947206
2021,151694103,165947207
2021,151694103,165947208
2021,151694104,165947209
2021,151694104,165947210
2021,151694105,165947211
2021,150239769,164496045
2021,150239769,164496046
2021,151694106,165947212
2021,151694106,165947213
2021,151694107,165947214
2021,151694107,165947215
2021,151694108,165947216
2021,150239773,164496052
2021,151694109,165947217
2021,150239775,164496054
2021,150239776,164496055
2021,151694110,165947218
2021,150239778,164496057
2021,151694111,165947219
2021,150239780,164496059
2021,151694112,165947220
2021,151694113,165947221
2021,150239783,164496063
2021,151694114,165947222
2021,150239786,164496066
2021,151694115,165947223
2021,151694115,165947224
2021,150239788,164496069
2021,150239790,164496071
2021,150239791,164496072
2021,151694116,165947226
2021,151694117,165947225
2021,150239794,164496075
2021,150239795,164496076
2021,151694118,165947227
2021,150239797,164496078
2021,150239798,164496079
2021,150239798,164496080
2021,151694119,165947228
2021,150239800,164496082
2021,150239800,164496083
2021,150239801,164496084
2021,150239802,164496085
2021,151694120,165947229
2021,151694121,165947230
2021,150239806,164496089
2021,150239806,164496090
2021,150239807,164496091
2021,150239808,164496092
2021,150239809,164496093
2021,150239810,164496094
2021,150239810,164496095
2021,150239811,164496096
2021,150239811,164496097
2021,150239812,164496098
2021,151694122,165947231
2021,150239814,164496100
2021,150239815,164496101
2021,150239816,164496101
2021,151694123,165947232
2021,151694123,165947233
2021,151694124,165947234
2021,151694125,165947234
2021,151694126,165947234
2021,151694127,165947236
2021,151694127,165947237
2021,151694128,165947235
2021,150239819,164496105
2021,151694129,165947238
2021,151694129,165947239
2021,150239820,164496106
2021,151694130,165947240
2021,150239822,164496108
2021,150239823,164496108
2021,150239824,164496108
2021,151694131,165947241
2021,151694132,165947241
2021,150239866,164496151
2021,150239867,164496152
2021,150239867,164496153
2021,151694133,165947242
2021,151694134,165947243
2021,150239870,164496156
2021,150239871,164496157
2021,150239872,164496158
2021,150239873,164496159
2021,150239874,164496160
2021,150239876,164496162
2021,150239877,164496163
2021,150239878,164496164
2021,150239879,164496165
2021,150239880,164496166
2021,150239881,164496167
2021,150239881,164496168
2021,150239882,164496169
2021,150241385,164497742
2021,150241386,164497742
2021,150239885,164496171
2021,150239886,164496172
2021,151694136,165947245
2021,150239888,164496174
2021,150239888,164496175
2021,150239889,164496176
2021,150239890,164496177
2021,150239890,164496178
2021,150239891,164496179
2021,151694137,165947246
2021,151694137,165947247
2021,150239893,164496182
2021,150239893,164496183
2021,150239894,164496184
2021,150239894,164496185
2021,151694138,165947248
2021,150239897,164496188
2021,151694139,165947249
2021,151694140,165947249
2021,151694141,165947249
2021,151694142,165947250
2021,150239902,164496191
2021,150239903,164496192
2021,150239904,164496193
2021,151694143,165947251
2021,151694144,165947251
2021,151694145,165947251
2021,150239908,164496195
2021,150239909,164496196
2021,150239909,164496197
2021,151694146,165947252
2021,151694147,165947253
2021,151694148,165947254
2021,150239912,164496200
2021,150239912,164496201
2021,150239913,164496202
2021,150239913,164496203
2021,151694149,165947255
2021,151694149,165947256
2021,151694150,165947257
2021,150239916,164496207
2021,150239916,164496208
2021,150239917,164496209
2021,151694151,165947258
2021,151694151,165947259
2021,150239919,164496212
2021,150239920,164496213
2021,150239921,164496214
2021,150239923,164496216
2021,150239924,164496217
2021,150239925,164496217
2021,150239926,164496218
2021,150239926,164496219
2021,151694152,165947260
2021,151694153,165947261
2021,150239929,164496222
2021,150239930,164496223
2021,150239931,164496224
2021,150239932,164496225
2021,150239933,164496226
2021,150239933,164496227
2021,150239934,164496228
2021,150239935,164496229
2021,150239936,164496230
2021,151694154,165947262
2021,150239939,164496233
2021,150239940,164496234
2021,150239941,164496235
2021,150239942,164496236
2021,150239942,164496237
2021,150241387,164497743
2021,151694155,165947263
2021,150239945,164496240
2021,150239946,164496241
2021,150239947,164496242
2021,150239948,164496243
2021,151694156,165947264
2021,150239950,164496245
2021,150239951,164496245
2021,150239952,164496245
2021,150239953,164496246
2021,150239954,164496247
2021,150239955,164496248
2021,150239956,164496249
2021,150239957,164496250
2021,150239958,164496251
2021,150239959,164496252
2021,150239961,164496254
2021,151694157,165947265
2021,150239963,164496256
2021,150241388,164497744
2021,150241388,164497745
2021,150239965,164496259
2021,150239966,164496260
2021,150239967,164496261
2021,151694158,165947266
2021,151694159,165947267
2021,150239970,164496264
2021,151694160,165947268
2021,151694160,165947269
2021,150239972,164496268
2021,150239973,164496268
2021,150239974,164496268
2021,150239975,164496267
2021,151694161,165947270
2021,151694162,165947270
2021,150239978,164496270
2021,150240071,164496367
2021,150240072,164496368
2021,150240073,164496369
2021,150240074,164496370
2021,150240075,164496371
2021,150240076,164496372
2021,150240077,164496373
2021,150240078,164496374
2021,151694163,165947271
2021,150240080,164496376
2021,150240081,164496376
2021,150240082,164496377
2021,151694164,165947272
2021,151694165,165947273
2021,151694165,165947274
2021,151694166,165947275
2021,151694167,165947276
2021,150240087,164496383
2021,150240088,164496383
2021,151694168,165947277
2021,150240090,164496385
2021,150240090,164496386
2021,150240091,164496387
2021,150240092,164496388
2021,151694169,165947278
2021,150240094,164496390
2021,150240095,164496391
2021,150240096,164496392
2021,150240097,164496393
2021,151694170,165947279
2021,151694170,165947280
2021,150240099,164496396
2021,151694171,165947281
2021,151694172,165947282
2021,150240102,164496400
2021,150240103,164496399
2021,151694173,165947283
2021,151694174,165947284
2021,151694175,165947285
2021,151694176,165947285
2021,150240108,164496404
2021,150240110,164496406
2021,150240111,164496407
2021,150240112,164496408
2021,150240112,164496409
2021,150240113,164496410
2021,151694177,165947286
2021,150240115,164496413
2021,150240116,164496414
2021,150240117,164496415
2021,150240118,164496416
2021,150240119,164496417
2021,150240120,164496418
2021,150240121,164496419
2021,151694178,165947287
2021,151694179,165947287
2021,150240124,164496422
2021,150240125,164496423
2021,150240127,164496425
2021,150240127,164496426
2021,150240129,164496428
2021,150240129,164496429
2021,150240130,164496430
2021,150240131,164496431
2021,150240132,164496432
2021,150240133,164496433
2021,150240134,164496433
2021,150240135,164496434
2021,150240136,164496435
2021,151694181,165947289
2021,150240138,164496437
2021,150240139,164496438
2021,151694182,165947290
2021,151694182,165947291
2021,150240142,164496442
2021,150240142,164496443
2021,150240143,164496444
2021,151694183,165947292
2021,150240145,164496446
2021,151694184,165947294
2021,151694185,165947293
2021,150240148,164496449
2021,150240149,164496449
2021,151694186,165947295
2021,151694187,165947296
2021,150240153,164496453
2021,150240154,164496454
2021,150240155,164496455
2021,151694188,165947297
2021,150240157,164496457
2021,150240158,164496458
2021,150240159,164496459
2021,151694189,165947298
2021,151694190,165947299
2021,151694191,165947299
2021,151694192,165947299
2021,151694193,165947299
2021,150240165,164496462
2021,150240165,164496463
2021,151694194,165947300
2021,150240167,164496465
2021,150240167,164496466
2021,150240168,164496467
2021,150240168,164496468
2021,150240168,164496469
2021,150240233,164496535
2021,150240170,164496471
2021,150240171,164496472
2021,150240172,164496473
2021,150241389,164497746
2021,150241390,164497747
2021,150240175,164496476
2021,150240176,164496477
2021,150240177,164496478
2021,150240178,164496479
2021,150240179,164496480
2021,151694195,165947301
2021,150240181,164496482
2021,150240182,164496483
2021,150240183,164496484
2021,150240234,164496536
2021,151694196,165947302
2021,151694197,165947303
2021,151694197,165947304
2021,151694198,165947305
2021,151694198,165947306
2021,150240238,164496542
2021,151694199,165947307
2021,151694199,165947308
2021,150240240,164496545
2021,150240241,164496546
2021,150240242,164496547
2021,150240243,164496548
2021,150240416,164496733
2021,150240244,164496549
2021,150240245,164496551
2021,150240246,164496550
2021,150240247,164496552
2021,151694200,165947309
2021,150240249,164496554
2021,150240250,164496555
2021,151694201,165947310
2021,151694202,165947310
2021,151694202,165947312
2021,151694203,165947311
2021,150240254,164496559
2021,150240255,164496560
2021,150240256,164496561
2021,150240257,164496562
2021,150240257,164496563
2021,151694204,165947313
2021,151694204,165947314
2021,150240259,164496566
2021,150240259,164496567
2021,150240260,164496568
2021,150240261,164496569
2021,150240262,164496570
2021,150240263,164496571
2021,150240264,164496572
2021,150240266,164496575
2021,150240267,164496576
2021,151694205,165947315
2021,150240269,164496578
2021,151694206,165947316
2021,150240271,164496580
2021,151694207,165947317
2021,150240273,164496582
2021,150240273,164496583
2021,150240274,164496584
2021,150240275,164496585
2021,150240276,164496586
2021,150240277,164496587
2021,150240278,164496588
2021,150240279,164496589
2021,150240280,164496589
2021,150240281,164496590
2021,150240282,164496591
2021,150240283,164496592
2021,151694208,165947318
2021,150240285,164496594
2021,150240285,164496595
2021,150240286,164496596
2021,150240287,164496597
2021,150240287,164496598
2021,150240289,164496600
2021,150240290,164496601
2021,150240291,164496602
2021,151694209,165947319
2021,151694210,165947319
2021,150240294,164496604
2021,151694211,165947320
2021,151694211,165947321
2021,150240296,164496607
2021,150240297,164496607
2021,150240300,164496610
2021,150240301,164496611
2021,150240302,164496611
2021,150240303,164496612
2021,150240304,164496613
2021,151694214,165947324
2021,150240306,164496615
2021,150240307,164496616
2021,150240308,164496617
2021,150240309,164496618
2021,150240310,164496619
2021,150240311,164496620
2021,150240312,164496621
2021,150240313,164496622
2021,150240314,164496623
2021,150240315,164496624
2021,151694215,165947325
2021,150240317,164496626
2021,150240318,164496627
2021,150240319,164496628
2021,150240320,164496629
2021,150240320,164496630
2021,150240321,164496631
2021,150240321,164496632
2021,150240322,164496633
2021,150240322,164496634
2021,150240323,164496635
2021,150240324,164496636
2021,147505520,161641172
2021,147534282,161641938
2021,147505521,161641173
2021,147534283,161641939
2021,147534284,161641940
2021,147505522,161646174
2021,147534285,161641941
2021,147534286,161641942
2021,149107493,163253526
2021,149107494,163253527
2021,149107497,163253531
2021,149107498,163253532
2021,149107499,163253533
2021,149107500,163253534
2021,149107501,163253535
2021,149107502,163253536
2021,149107503,163253537
2021,150240325,164496637
2021,150240326,164496638
2021,149107508,163253542
2021,150240327,164496639
2021,150240328,164496640
2021,150240329,164496641
2021,150240331,164496644
2021,150240332,164496645
2021,150240333,164496646
2021,150240334,164496647
2021,150240335,164496648
2021,150240336,164496649
2021,150240338,164496651
2021,150240339,164496652
2021,150240340,164496653
2021,151694216,165947326
2021,150240342,164496655
2021,163370559,177653393
2021,163370560,177653393
2021,163370561,177653393
2021,163370562,177653393
2021,163370562,177653394
2021,163370562,177653395
2021,159307523,173590271
2021,165377703,179666607
2021,165377704,179666608
2021,165377704,179666609
2021,159346955,173629613
2021,165377707,179666612
2021,165377707,179666613
2021,159348230,173630923
2021,159348230,173630924
2021,159348231,173630923
2021,159348231,173630924
2021,159348232,173630923
2021,159348232,173630924
2021,161665351,175950590
2021,163368017,177650613
2021,159346956,173629614
2021,165373375,179662115
2021,159347786,173630465
2021,164025384,178312282
2021,164026869,178313819
2021,164025694,178312604
2021,165374571,179663385
2021,158597999,172872319
2021,159307537,173590283
2021,163368983,177651713
2021,159346958,173629616
2021,157458814,171723626
2021,159347787,173630466
2021,159346959,173629617
2021,159346413,173629079
2021,159348226,173630918
2021,159348226,173630919
2021,159348226,173630920
2021,159348233,173630925
2021,159346414,173629080
2021,158598000,172872320
2021,159346960,173629618
2021,159346415,173629081
2021,159346961,173629619
2021,159346962,173629619
2021,159348234,173630926
2021,159348234,173630927
2021,159346416,173629082
2021,159346416,173629083
2021,159344554,173627267
2021,159344555,173627267
2021,163368464,177651122
2021,163368465,177651121
2021,157458861,171723684
2021,159342597,173625291
2021,159346417,173629086
2021,159346418,173629086
2021,159346419,173629086
2021,159346420,173629086
2021,159346421,173629086
2021,159346422,173629086
2021,159346423,173629086
2021,159346424,173629086
2021,159346425,173629086
2021,159346426,173629086
2021,159346427,173629086
2021,159346428,173629086
2021,159346429,173629086
2021,159346430,173629084
2021,159346430,173629085
2021,159346430,173629086
2021,157458862,171723685
2021,159347771,173630448
2021,159346431,173629087
2021,159346393,173629065
2021,159346393,173629066
2021,159348235,173630928
2021,159346963,173629620
2021,159346432,173629088
2021,159346396,173629068
2021,159346396,173629069
2021,159346433,173629089
2021,160418705,174699407
2021,160418706,174699408
2021,160418706,174699409
2021,159347789,173630468
2021,159346434,173629090
2021,159346434,173629091
2021,159348236,173630929
2021,159348237,173630930
2021,159346435,173629092
2021,159346435,173629093
2021,159346964,173629621
2021,159346436,173629094
2021,159348238,173630931
2021,157458863,171723686
2021,159346965,173629622
2021,159346965,173629623
2021,159348239,173630932
2021,159345338,173628063
2021,159347790,173630469
2021,159347791,173630470
2021,159344544,173627256
2021,159348219,173630912
2021,159347775,173630452
2021,159347776,173630452
2021,157458815,171723627
2021,157458815,171723628
2021,159344545,173627257
2021,159347792,173630471
2021,159346966,173629624
2021,165686253,179988604
2021,165686254,179988603
2021,158598002,172872323
2021,159347793,173630472
2021,159348240,173630933
2021,159346967,173629625
2021,159348227,173630921
2021,159342111,173624805
2021,160418707,174699410
2021,160418707,174699411
2021,159347795,173630475
2021,159347795,173630476
2021,159347795,173630477
2021,158598003,172872324
2021,157458816,171723629
2021,157458816,171723630
2021,159346968,173629626
2021,159342197,173624904
2021,159347796,173630478
2021,159346969,173629627
2021,163367889,177650477
2021,157458817,171723631
2021,159346970,173629628
2021,157458818,171723632
2021,158598004,172872325
2021,157458819,171723633
2021,159347797,173630479
2021,158598006,172872327
2021,159347770,173630447
2021,157458820,171723635
2021,157458820,171723636
2021,157458821,171723634
2021,157458822,171723634
2021,157458823,171723637
2021,157458823,171723638
2021,157458824,171723639
2021,157458824,171723640
2021,157458825,171723641
2021,157458876,171723700
2021,157458876,171723701
2021,157458826,171723642
2021,157458827,171723643
2021,163367712,177650292
2021,157458880,171723706
2021,163367792,177650366
2021,157458811,171723624
2021,157458812,171723623
2021,158600047,172874438
2021,157458802,171723613
2021,161666077,175951298
2021,157458806,171723618
2021,157458877,171723702
2021,157458877,171723703
2021,157458837,171723655
2021,157458837,171723656
2021,160418671,174699372
2021,160418672,174699372
2021,160418673,174699372
2021,157459210,171724025
2021,157459210,171724026
2021,157458875,171723699
2021,157459642,171724492
2021,157458868,171723692
2021,157458834,171723652
2021,157458810,171723622
2021,161665432,175950666
2021,157458835,171723653
2021,157459612,171724461
2021,157458804,171723615
2021,157458804,171723616
2021,157458807,171723619
2021,164079713,178367424
2021,163367711,177650291
2021,157458808,171723620
2021,157458859,171723683
2021,157458860,171723683
2021,163370579,177653412
2021,161623236,175908635
2021,163369962,177652777
2021,157458881,171723707
2021,157460024,171724899
2021,157460025,171724899
2021,164918318,179201000
2021,164918319,179201001
2021,159347773,173630450
2021,159347774,173630451
2021,157458844,171723665
2021,157458836,171723654
2021,157458879,171723705
2021,157459631,171724481
2021,157459871,171724742
2021,157458871,171723696
2021,158597996,172872316
2021,157459870,171724741
2021,157458870,171723695
2021,157458869,171723693
2021,157458869,171723694
2021,157458864,171723687
2021,157458864,171723688
2021,157458776,171723584
2021,157458851,171723674
2021,157458851,171723675
2021,157458852,171723673
2021,157458854,171723677
2021,157458855,171723678
2021,157458855,171723679
2021,158597476,172871772
2021,157458838,171723657
2021,157459493,171724334
2021,157458772,171723580
2021,157458840,171723659
2021,164025000,178311901
2021,164025000,178311902
2021,157458773,171723581
2021,157458784,171723592
2021,157458779,171723588
2021,157458832,171723649
2021,158598008,172872329
2021,158598009,172872330
2021,157458833,171723650
2021,157458833,171723651
2021,157458850,171723672
2021,157458774,171723582
2021,157458775,171723583
2021,157458780,171723589
2021,157458781,171723589
2021,157458782,171723590
2021,157458778,171723586
2021,157458778,171723587
2021,157458777,171723585
2021,157458783,171723591
2021,157458792,171723602
2021,157458797,171723608
2021,157458798,171723609
2021,157458801,171723612
2021,157458785,171723593
