data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,147406818,61,800,,
2021,147406782,10,,,
2021,149024784,19,45,,
2021,149024784,36,49,,
2021,147406904,38,2800,,
2021,147406888,19,20,,
2021,146253353,19,159,,
2021,146253356,61,333,,
2021,147406891,16,20,,
2021,147406891,20,40,,
2021,146253354,11,1,,
2021,146253355,51,0,,
2021,147406903,20,20,,
2021,149024824,19,22,,
2021,149024824,36,47,,
2021,147406894,51,0,,
2021,149024820,9,0,,
2021,149024820,51,0,,
2021,149024820,63,100,,
2021,147406887,9,0,,
2021,149024800,52,0,,
2021,149024801,9,0,,
2021,147406877,50,40,,
2021,147406872,61,850,,
2021,147406873,56,68,2022-01-08,
2021,147406874,56,68,,
2021,147406867,52,0,,
2021,147406843,16,10,,
2021,147406844,16,15,,
2021,147406844,54,1050,,
2021,147406842,10,,,
2021,147406822,8,139,2022-01-25,
2021,147406823,8,139,,
2021,135462434,63,1,,
2021,135457291,51,0,,
2021,135462436,36,2,,
2021,135462436,42,9,,
2021,135462436,50,1,,
2021,135462436,64,3000,,
2021,135462435,64,3000,2021-01-06,
2021,135462437,20,340,,
2021,136569227,10,,,
2021,136569227,11,1,,
2021,135462439,62,250,,
2021,135462441,34,500,,
2021,135462442,11,5,,
2021,135462442,66,1,,
2021,135462443,11,3,,
2021,135462445,9,0,,
2021,135462446,36,750,,
2021,135462447,9,0,,
2021,135462447,20,11064,,
2021,136569238,10,,,
2021,136570878,10,,,
2021,136569239,11,1,,
2021,136570879,11,1,,
2021,136569240,36,1400,,
2021,136569240,50,348,,
2021,136570880,10,,,
2021,136570880,11,1,,
2021,141417151,38,125,,
2021,137894115,35,150,,
2021,136569244,10,,,
2021,136569245,7,2,,
2021,136569245,10,,,
2021,136569245,20,4551,,
2021,136569245,47,0,,
2021,136964624,35,1,,
2021,136570882,63,1000,,
2021,137894116,36,11379,,
2021,137894117,11,1,,
2021,141417152,10,,,
2021,141417152,11,2,,
2021,137894119,10,,,
2021,137894119,11,1,,
2021,141417153,63,500,,
2021,137894120,7,2,,
2021,137894120,10,,,
2021,137894120,20,780,,
2021,137894120,63,0,,
2021,138637835,47,0,,
2021,137894121,12,30000,2021-03-19,
2021,137894121,24,3500,2021-03-19,
2021,137894121,38,750,2021-03-19,
2021,137894122,12,30000,,
2021,137894122,24,3500,,
2021,137894122,38,750,,
2021,137894123,20,250,,
2021,138637836,15,1,2021-03-21,
2021,138637837,15,1,,
2021,138637838,35,1,,
2021,138637839,63,1,,
2021,138637840,3,8000,,
2021,138637841,64,15000,,
2021,138637842,10,,,
2021,141417154,3,10000,2021-04-23,
2021,141417155,10,,,
2021,141417156,3,10000,,
2021,138638056,6,200,,
2021,138638056,11,1,,
2021,138638056,19,140,,
2021,138638056,36,470,,
2021,138638056,42,250,,
2021,138637847,10,,,
2021,138637847,20,16047,,
2021,141417158,20,100000,,
2021,139240154,42,200,,
2021,139240155,63,400,,
2021,139240156,3,5500,,
2021,139240157,15,5500,,
2021,139240157,38,23500,,
2021,139240158,31,500,,
2021,139240158,42,6000,,
2021,139240159,42,8800,,
2021,139240160,11,12,,
2021,139240160,63,0,,
2021,139240161,10,,,
2021,139240161,11,3,,
2021,139240162,63,500,,
2021,139240163,11,2,,
2021,139240164,38,200,,
2021,139240165,11,1,,
2021,139240166,15,800,,
2021,139240166,16,250,,
2021,139240166,36,2050,,
2021,139240166,50,550,,
2021,140437036,15,750,,
2021,140437036,16,125,,
2021,140437036,36,1800,,
2021,140437037,10,,,
2021,140437038,10,,,
2021,140437038,11,2,,
2021,140437039,8,100,,
2021,140437039,16,830,,
2021,140437039,17,600,,
2021,140437039,23,122,,
2021,140437039,26,310,,
2021,140437039,36,700,,
2021,140437039,54,480,,
2021,140437039,63,400,,
2021,140437249,47,0,,
2021,140437040,11,1,,
2021,140437041,38,1000,,
2021,140437042,10,,,
2021,140437043,3,42000,2021-06-30,
2021,140437044,3,42000,,
2021,141417159,10,,,
2021,141417160,38,700,,
2021,141417160,42,2150,,
2021,141417161,37,1,2021-07-03,
2021,141417161,38,1,2021-07-03,
2021,141417162,37,10000,,
2021,141417162,38,7000,,
2021,141417163,10,,,
2021,141417163,63,5321,,
2021,141417165,42,1000,,
2021,141417166,12,1000,,
2021,141417167,13,1,,
2021,141417168,10,,,
2021,141417168,11,1,,
2021,141417169,36,17759,,
2021,141417170,36,2825,,
2021,142295280,10,,,
2021,142295280,11,2,,
2021,141417172,11,3,,
2021,141417173,3,37000,,
2021,141417174,24,14000,,
2021,141417175,50,20,,
2021,141417176,38,1000,,
2021,142293161,6,200,,
2021,142293161,16,315,,
2021,142293161,63,400,,
2021,142295281,3,2,,
2021,141417178,36,2560,,
2021,141417178,38,10,,
2021,141417178,42,100,,
2021,141417178,45,400,,
2021,141417178,54,700,,
2021,141417178,62,20,,
2021,142293163,38,2,,
2021,142293164,31,500,,
2021,142293164,63,300,,
2021,142293165,61,120,,
2021,142293166,10,,,
2021,142293166,11,1,,
2021,142293167,16,368,,
2021,142293167,36,579,,
2021,144780768,10,,,
2021,144780768,11,20,,
2021,142293170,42,250,,
2021,143141118,10,,,
2021,143141119,36,9200,,
2021,143141120,15,4000,2021-09-19,
2021,143141121,15,18000,,
2021,143141122,11,2,,
2021,143141123,63,1,,
2021,143141124,15,25000,2021-09-19,
2021,143141125,15,50000,,
2021,143141126,38,4,,
2021,144780769,13,2,,
2021,144780770,9,0,,
2021,144780770,14,150,,
2021,144780770,50,20,,
2021,144780771,64,7000,,
2021,143141131,21,15347,,
2021,144780774,12,60000,2021-09-24,
2021,144780775,12,60000,,
2021,144780772,38,300,,
2021,144780773,42,6388,,
2021,143141132,15,165,,
2021,143141133,36,6400,2021-09-29,
2021,143141134,36,6400,,
2021,144780776,63,500,,
2021,145393000,3,1,2021-10-10,
2021,145393001,3,1,,
2021,145393001,63,1350,,
2021,144780777,10,,,
2021,144780777,11,1,,
2021,144780778,11,1,,
2021,144780778,66,1,,
2021,144780779,64,5000,,
2021,144780780,36,7340,,
2021,144780780,63,1001,,
2021,144780781,7,800,,
2021,144780781,36,220,,
2021,144780782,50,500,,
2021,144780784,10,,,
2021,144780784,11,1,,
2021,145393002,50,330,,
2021,145393003,64,10000,,
2021,145393004,20,5750,,
2021,145393005,20,8500,,
2021,145393006,37,32000,,
2021,145393007,10,,,
2021,145393008,10,,,
2021,145393008,11,8,,
2021,146468981,30,4,,
2021,146468983,63,1000,,
2021,146468979,6,50,,
2021,146468979,63,340,,
2021,145393009,10,,,
2021,146468985,10,,,
2021,148013487,13,5000,,
2021,146468990,36,16400,,
2021,146468990,63,1088,,
2021,146468993,63,300,,
2021,134954392,10,,,
2021,134954392,11,2,,
2021,134954394,10,,,
2021,134954394,11,1,,
2021,138238975,3,50000,,
2021,134954398,10,,,
2021,134954398,11,1,,
2021,134954400,10,,,
2021,138238976,2,36,,
2021,134954405,10,,,
2021,134954405,11,1,,
2021,145449176,10,,,
2021,145449176,11,2,,
2021,145449176,61,1,,
2021,138238978,63,1926,,
2021,138238979,63,0,,
2021,138238980,11,3,,
2021,138238981,11,5,,
2021,138238982,11,1,,
2021,149454639,9,0,2021-03-12,
2021,149454640,9,0,,
2021,139303080,10,,,
2021,139303080,11,1,,
2021,138238985,10,,,
2021,138238986,63,50,,
2021,139303081,11,2,,
2021,143401574,3,6500,,
2021,143401574,10,,,
2021,143401574,11,1,,
2021,138238988,11,1,,
2021,139303082,10,,,
2021,139303082,11,1,,
2021,143401575,10,,,
2021,143401575,11,1,,
2021,139303084,11,1,,
2021,141531388,11,1,,
2021,139303085,11,1,,
2021,139303086,10,,,
2021,139303086,11,1,,
2021,141531389,11,1,,
2021,139303087,11,1,,
2021,141531382,10,,,
2021,149454240,11,1,2021-06-04,
2021,149454241,11,1,,
2021,141531393,11,1,,
2021,141531395,10,,,
2021,141531397,11,1,,
2021,141531399,11,1,,
2021,146468975,11,1,2021-06-27,
2021,146468976,11,4,,
2021,146468977,11,1,,
2021,141531402,10,,,
2021,141531404,11,1,,
2021,149454641,11,2,,
2021,141531405,11,1,,
2021,143401576,47,0,,
2021,143401606,11,4,,
2021,143401607,19,1054,,
2021,148609736,10,,,
2021,148609736,11,2,,
2021,143401609,10,,,
2021,143401609,11,2,,
2021,143401937,10,,,
2021,143401612,10,,,
2021,145449182,36,64,,
2021,145449183,10,,,
2021,147191349,10,,,
2021,147191349,11,1,,
2021,148609737,11,1,,
2021,148609738,3,10000,,
2021,149548344,10,,,
2021,146469000,11,2,,
2021,138373235,63,48,,
2021,138373236,20,200,,
2021,138143429,61,21,,
2021,144484128,10,,,
2021,148138850,30,150,,
2021,147892834,13,600,,
2021,147892907,45,5,,
2021,147892907,60,3,,
2021,147892907,63,1,,
2021,147892909,20,140,,
2021,144484547,38,600,,
2021,148138852,3,4000,,
2021,148138852,20,1350,,
2021,148138857,38,10500,,
2021,148138860,3,4000,2021-10-23,
2021,148138861,3,8000,,
2021,148138863,51,0,,
2021,148140362,3,5000,2021-12-13,
2021,148140363,11,1,,
2021,148140364,3,5000,,
2021,148140365,33,10000,,
2021,149998054,19,1,,
2021,148140369,31,10000,,
2021,148140371,59,1,,
2021,148140372,13,800,,
2021,148140372,49,45,,
2021,135244222,11,1,,
2021,137606941,20,20,,
2021,135246984,26,300,,
2021,135246984,47,0,,
2021,135246983,10,,,
2021,135246983,11,1,,
2021,139185792,38,1200,,
2021,137606942,36,60,,
2021,137606940,2,1,,
2021,137606940,8,1,,
2021,137606940,11,1,,
2021,137606940,19,1,,
2021,137606940,43,1,,
2021,141355576,26,150,2021-04-12,
2021,141355576,36,415,2021-04-12,
2021,141355577,10,,,
2021,141355577,11,1,,
2021,141355577,16,1,,
2021,141355577,43,1,,
2021,141355577,44,1,,
2021,141355577,61,1,,
2021,141355577,66,1,,
2021,141355578,36,1500,,
2021,141355578,63,1000,,
2021,138373123,6,200,,
2021,138373123,9,0,,
2021,138373123,24,4000,,
2021,138373122,22,0,,
2021,138373122,36,400,,
2021,139185795,6,100,2021-04-11,
2021,139185795,9,0,2021-04-11,
2021,139185795,16,1,2021-04-11,
2021,139185796,6,100,,
2021,139185796,9,0,,
2021,139185796,16,1,,
2021,139185796,20,474,,
2021,139185796,61,700,,
2021,139185794,8,3436,,
2021,139185802,17,200,,
2021,140213908,9,0,,
2021,140213908,16,200,,
2021,140213908,20,60,,
2021,140213908,26,50,,
2021,140213908,47,0,,
2021,140213908,63,40,,
2021,140213911,20,240,,
2021,144312563,24,700,,
2021,144312519,11,19,,
2021,140213909,16,400,,
2021,141355583,50,200,,
2021,141355585,50,4550,,
2021,141355584,8,3000,,
2021,147497471,38,20,,
2021,147497472,36,150,,
2021,147497472,38,300,,
2021,141355580,38,100,,
2021,142147868,38,700,,
2021,142147866,47,0,,
2021,147497473,21,162,2021-08-14,
2021,143009272,42,1500,,
2021,143009273,23,3241,2021-08-29,
2021,143009274,20,9200,,
2021,143009274,23,3241,,
2021,143009271,24,11000,,
2021,146282321,11,18,,
2021,143009269,38,600,,
2021,144312561,24,20000,2021-10-27,
2021,144312562,24,20000,,
2021,146282322,10,,,
2021,145143956,55,746,,
2021,146282349,15,100,,
2021,146282349,16,140,,
2021,146282349,36,4395,,
2021,146282349,38,775,,
2021,146282350,22,0,,
2021,146282351,20,2293,,
2021,146282348,6,5,,
2021,146282348,16,8,,
2021,146282346,37,2,2021-12-16,
2021,146282347,10,,,
2021,146282347,11,1,,
2021,146282347,38,1,,
2021,146282347,63,2,,
2021,146282345,11,2,,
2021,138789372,43,400,,
2021,149648895,8,700,,
2021,149648895,16,5,,
2021,144958309,21,1,,
2021,149948684,8,400,,
2021,149948683,11,1,,
2021,149948685,8,250,,
2021,135244234,10,,,
2021,135244233,10,,,
2021,137630233,11,1,,
2021,139187692,10,,,
2021,139187696,10,,,
2021,139187696,11,4,,
2021,139187693,10,,,
2021,139187693,11,3,,
2021,139187694,11,1,,
2021,139187695,10,,,
2021,139187695,11,6,,
2021,140218690,11,2,,
2021,140218691,11,2,,
2021,141477447,11,1,,
2021,141477446,10,,,
2021,141477446,11,1,,
2021,141477448,10,,,
2021,141477448,11,1,,
2021,141477450,11,1,,
2021,141477449,11,10,,
2021,142186367,10,,,
2021,142186367,11,1,,
2021,142186368,10,,,
2021,142186368,11,8,,
2021,144484548,10,,,
2021,144484548,11,5,,
2021,144484549,10,,,
2021,144484549,11,1,,
2021,146127508,10,,,
2021,146127508,11,1,,
2021,146127509,10,,,
2021,146127509,11,1,,
2021,134627030,42,50,,
2021,146777852,43,300,,
2021,146777853,43,1450,,
2021,146777853,62,1200,,
2021,135170698,52,0,,
2021,135175907,38,491,,
2021,135170347,16,600,,
2021,136525665,50,10,,
2021,136525666,63,1000,,
2021,136530245,63,190,,
2021,136530246,20,4140,,
2021,136569148,52,0,,
2021,136525668,3,1,,
2021,138551832,63,5,,
2021,146777854,10,2,2021-02-20,
2021,146777855,11,2,,
2021,146777856,10,2,,
2021,137625399,52,0,,
2021,136525672,11,4,,
2021,137617142,11,2,,
2021,137617143,11,12,,
2021,137617144,3,15000,2021-03-06,
2021,137617144,13,2,2021-03-06,
2021,137617145,3,15000,,
2021,137617145,13,2,,
2021,137617146,10,,,
2021,139187610,10,,,
2021,139187610,11,2,,
2021,139187610,63,1,,
2021,137617149,11,1,,
2021,139187611,3,1,2021-03-25,
2021,139187612,3,1,,
2021,138551805,11,6,,
2021,138551808,11,2,,
2021,146777857,3,1,2021-03-31,
2021,146777858,3,1,,
2021,138551811,3,3000,,
2021,138551812,3,400,,
2021,139187614,29,2000,,
2021,146777859,3,1,2021-04-18,
2021,146777860,3,1,,
2021,146777861,7,2,2021-04-18,
2021,146777862,11,2,,
2021,146777863,7,2,,
2021,139187613,10,,,
2021,139187613,11,6,,
2021,139187613,63,1,,
2021,138551820,10,,,
2021,138551820,11,2,,
2021,146777864,3,2000,2021-04-25,
2021,146777864,17,100,2021-05-16,
2021,146777864,19,70,2021-05-16,
2021,146777865,10,,,
2021,146777866,3,2000,,
2021,138551824,10,,,
2021,139187615,42,100,,
2021,143009877,63,3000,,
2021,139187616,10,,,
2021,143009875,16,30,,
2021,143009875,20,500,,
2021,142687984,35,1,,
2021,142687985,43,30,,
2021,143009876,63,4,,
2021,142687988,10,,,
2021,142687989,10,,,
2021,142687989,11,2,,
2021,142687990,3,1500,,
2021,142687992,63,350,2021-07-30,
2021,142687993,8,300,,
2021,142687993,63,350,,
2021,142687991,30,1,,
2021,142687994,13,1,,
2021,142687995,10,2,,
2021,142687996,10,,,
2021,143009878,62,439,,
2021,143009879,12,550,,
2021,143009880,3,800,,
2021,144455038,10,,,
2021,144455038,11,3,,
2021,144455039,10,,,
2021,144455040,10,,,
2021,148043365,24,4000,,
2021,147191602,10,,,
2021,147191602,11,4,,
2021,146777867,25,1,2021-11-10,
2021,146777868,25,1,,
2021,146777869,54,577,2021-11-16,
2021,146777869,62,79,2021-11-16,
2021,146777870,54,577,,
2021,146777870,62,79,,
2021,145224369,11,1,,
2021,145224370,10,,,
2021,145224370,11,2,,
2021,149453235,20,20,,
2021,146777871,10,,,
2021,146777872,10,,,
2021,146777873,10,,,
2021,146777873,11,18,,
2021,146777873,61,4,,
2021,146777873,63,0,,
2021,136802789,20,10,,
2021,136810216,22,0,,
2021,149645763,35,250,,
2021,149645764,6,1,,
2021,149645764,8,1,,
2021,149645764,19,1,,
2021,149645764,25,1,,
2021,143823953,29,3,,
2021,143823954,10,6,,
2021,143823954,20,30,,
2021,143823956,21,60,,
2021,143823806,45,10,,
2021,143823806,63,325,,
2021,143823805,16,65,,
2021,143823797,24,3,,
2021,143823955,35,30,,
2021,143823811,35,50,,
2021,143824172,7,2000,,
2021,143823809,35,100,,
2021,147892905,26,1150,,
2021,147892906,8,6,,
2021,143824170,20,1,,
2021,143823802,62,200,,
2021,149645765,10,,,
2021,149645765,11,1,,
2021,143823801,10,,,
2021,143823801,11,4,,
2021,146879529,24,1,2021-08-30,
2021,146879530,24,1,,
2021,148031059,9,0,,
2021,149645767,9,0,,
2021,149645767,20,4,,
2021,149645767,22,0,,
2021,149645767,25,40,,
2021,149645767,47,0,,
2021,149645767,51,0,,
2021,135244218,38,80,,
2021,137625415,29,3000,,
2021,137625416,10,,,
2021,137625417,16,2030,,
2021,137625417,26,250,,
2021,137625417,42,1000,,
2021,138453204,10,,,
2021,139476299,11,1,,
2021,139476302,16,4000,2021-04-23,
2021,139476303,16,4000,,
2021,140284229,47,0,,
2021,140284230,10,600,,
2021,140284230,20,5600,,
2021,140284230,24,1500,,
2021,139476301,24,1,,
2021,140284232,37,1000,,
2021,140284232,64,400,,
2021,146290085,11,1,,
2021,141733691,16,10,,
2021,144526712,10,,,
2021,146290086,7,10000,2021-07-21,
2021,146290086,24,16000,2021-07-21,
2021,146290087,2,60,,
2021,146290087,7,10000,,
2021,146290087,9,0,,
2021,146290087,20,36,,
2021,146290087,24,16000,,
2021,142148951,20,20000,,
2021,146290089,16,150,,
2021,146290089,50,30,,
2021,146290089,54,700,,
2021,146290089,63,50,,
2021,143009328,43,200,,
2021,143009327,16,245,,
2021,143009327,36,20,,
2021,143009327,45,1150,,
2021,143009327,54,50,,
2021,144526713,63,1,,
2021,144526711,38,2040,,
2021,144526710,27,1,,
2021,145215597,10,,,
2021,149333977,20,2340,,
2021,145215596,10,,,
2021,145215596,11,1,,
2021,146290102,27,1,,
2021,136714744,6,5,2021-01-08,
2021,136714744,19,15,2021-01-08,
2021,136714744,63,5,2021-01-08,
2021,136714745,6,5,,
2021,136714745,19,15,,
2021,136714745,63,5,,
2021,136813852,9,0,,
2021,136804485,36,50,,
2021,136804485,63,50,,
2021,136804484,63,150,,
2021,138645540,10,,,
2021,138645540,11,2,,
2021,136714740,22,0,,
2021,137764467,6,150,,
2021,144568609,10,,,
2021,138645543,38,260,,
2021,144568607,38,200,,
2021,138645542,54,150,,
2021,148028948,10,20,,
2021,141422258,52,0,,
2021,149454130,10,,,
2021,149454130,11,50,,
2021,144568621,52,0,,
2021,146381544,54,300,,
2021,145522305,11,50,,
2021,143144597,63,104,,
2021,141422251,10,,,
2021,141422251,11,1,,
2021,141422252,21,9000,,
2021,141422253,11,1,,
2021,141422254,38,50,,
2021,141422255,11,1,,
2021,141422248,52,0,,
2021,141422247,52,0,,
2021,148028952,20,980,,
2021,141422250,10,,,
2021,143144602,10,,,
2021,143144602,11,1,,
2021,143144600,10,,,
2021,143144600,11,1,,
2021,143144601,52,0,,
2021,145522308,10,,,
2021,145522308,11,1,,
2021,145522309,38,1,,
2021,143144596,11,1,,
2021,146381546,10,,,
2021,146381546,11,1,,
2021,146381547,52,0,,
2021,143144594,20,7000,,
2021,143144595,20,75,,
2021,143144593,10,,,
2021,143144593,11,1,,
2021,143144588,38,1,2021-08-23,
2021,143144589,38,1,,
2021,143144590,37,3500,2021-08-26,
2021,143144591,37,3500,,
2021,143144592,20,270,,
2021,144568613,24,3000,,
2021,144568613,26,20,,
2021,144568613,38,75,,
2021,144568614,63,26,,
2021,144568618,11,2,,
2021,144568619,9,0,2021-09-10,
2021,144568619,21,5651,2021-09-10,
2021,144568619,22,0,2021-09-10,
2021,144568620,9,0,,
2021,144568620,10,,,
2021,144568620,11,1,,
2021,144568612,8,565,,
2021,144568612,61,50,,
2021,144568611,11,1,,
2021,145522313,64,7290,,
2021,144568610,4,150,,
2021,146381542,11,1,,
2021,149454131,38,500,,
2021,146381543,35,100,,
2021,149454132,38,150,,
2021,148028968,20,10,,
2021,137777840,24,4000,,
2021,135450318,38,800,,
2021,137779508,21,708,,
2021,147279829,29,5000,,
2021,149948696,10,,,
2021,149948696,11,10,,
2021,137779510,24,2000,2021-02-04,
2021,137779510,66,1000,2021-02-04,
2021,137779511,24,2000,,
2021,137779511,66,1000,,
2021,137779513,50,30,,
2021,137779515,66,300,,
2021,140290002,55,400,,
2021,140290003,10,,,
2021,147279931,11,2,,
2021,140290008,38,60,,
2021,147191336,10,,,
2021,140290009,10,,,
2021,147279647,10,,,
2021,147279647,11,1,,
2021,140290010,38,310,,
2021,140888317,23,2500,,
2021,140888322,43,3900,,
2021,140888324,24,4000,,
2021,140888323,52,0,,
2021,144885910,63,30,,
2021,147279654,38,2,2021-05-27,
2021,147279655,38,2,,
2021,149948687,10,,,
2021,147279656,38,150,,
2021,141733704,13,600,,
2021,141733704,24,5000,,
2021,141733704,49,200,,
2021,141733703,63,692,,
2021,149423565,10,,,
2021,149423565,11,2,,
2021,141733701,8,200,2021-06-29,
2021,141733701,16,20,2021-06-29,
2021,141733701,19,270,2021-06-29,
2021,141733702,8,200,,
2021,141733702,16,20,,
2021,141733702,19,270,,
2021,141733702,20,50,,
2021,141733705,3,2000,2021-07-04,
2021,141733706,3,2000,,
2021,141733695,10,,,
2021,141733711,7,200,,
2021,141733696,38,1,,
2021,147279636,6,340,,
2021,147279636,28,14000,,
2021,147279636,38,200,,
2021,147279636,43,1095,,
2021,147279636,63,21500,,
2021,141733697,63,1,,
2021,149948688,10,,,
2021,141733694,50,25,,
2021,144885908,24,9000,2021-07-31,
2021,144885909,24,9000,,
2021,144885911,24,6000,2021-08-11,
2021,144885912,24,6000,,
2021,147279642,10,,,
2021,144885913,16,200,,
2021,144885914,16,40,,
2021,144885916,24,1000,,
2021,147279637,13,600,,
2021,147279637,49,14,,
2021,147279658,24,700,,
2021,144885918,47,0,,
2021,144885919,37,1000,,
2021,144885920,9,0,,
2021,144885920,11,6,,
2021,144885920,26,1,,
2021,144885920,51,0,,
2021,144885920,66,1,,
2021,147279641,37,1307,,
2021,147279660,11,1,,
2021,149948689,3,30000,,
2021,149948689,66,1835,,
2021,147279667,36,1820,,
2021,147279667,42,450,,
2021,147279667,63,200,,
2021,147279665,10,,,
2021,147279666,9,0,,
2021,149948686,52,0,,
2021,149420312,24,5000,,
2021,138063826,10,,,
2021,138063826,11,1,,
2021,138063826,66,1,,
2021,138063824,10,,,
2021,138063825,10,,,
2021,138063825,11,1,,
2021,138063827,10,,,
2021,138063827,11,1,,
2021,138063829,10,,,
2021,138063829,11,1,,
2021,138063823,10,,,
2021,138063828,10,,,
2021,139477011,10,,,
2021,139477012,10,,,
2021,139477010,10,,,
2021,139477013,11,1,,
2021,139477009,10,,,
2021,140952871,10,,,
2021,146282360,10,,,
2021,146282355,10,,,
2021,146282355,11,1,,
2021,146282365,10,,,
2021,146282352,10,,,
2021,146282352,11,1,,
2021,146282366,10,,,
2021,146282356,10,,,
2021,146282358,11,1,,
2021,146282363,11,1,,
2021,146282359,11,1,,
2021,146282353,10,,,
2021,146282353,11,1,,
2021,146282362,10,,,
2021,146282354,11,1,,
2021,146282364,10,,,
2021,146282361,10,,,
2021,135443969,38,80,,
2021,135450310,8,8,,
2021,135443967,10,,,
2021,135450309,38,400,,
2021,135443968,11,1,,
2021,139240064,10,,,
2021,135443957,19,415,2021-01-06,
2021,135443958,19,415,,
2021,135450308,38,800,,
2021,135450306,30,500,,
2021,135443959,2,68,,
2021,135443966,26,43,,
2021,135450304,10,,,
2021,135450304,11,1,,
2021,135450304,16,1,,
2021,135450304,20,1,,
2021,135443965,38,1,,
2021,135443963,3,3500,2021-01-11,
2021,135443964,3,3500,,
2021,137764495,22,0,,
2021,137764496,11,1,,
2021,135450300,6,4,2021-01-12,
2021,135450300,8,25,2021-01-12,
2021,135450301,6,4,,
2021,135450301,8,25,,
2021,137764479,20,150,,
2021,135450302,8,13,,
2021,135443961,11,1,,
2021,135443956,29,100,,
2021,135443956,38,200,,
2021,136802811,61,200,,
2021,136810206,61,100,,
2021,135443954,10,,,
2021,135443955,11,1,,
2021,136802810,8,25,,
2021,136810235,38,200,,
2021,135443953,11,1,,
2021,137764478,10,,,
2021,135450298,10,,,
2021,135450298,11,1,,
2021,138606599,31,34,,
2021,136802812,52,0,,
2021,136810234,10,,,
2021,138606592,38,80,,
2021,136810236,63,1,,
2021,138606781,29,1,,
2021,136802809,17,10000,,
2021,137764463,3,2500,2021-03-25,
2021,137764464,3,2500,,
2021,136810227,37,2000,,
2021,136810226,37,2000,2021-02-08,
2021,136810228,37,9000,2021-02-05,
2021,136810229,37,9000,,
2021,136810223,3,4250,,
2021,136810222,3,4250,2021-02-16,
2021,136810225,38,100,,
2021,136802807,38,126,,
2021,140290974,21,1,,
2021,136810224,10,,,
2021,136810224,11,1,,
2021,136802805,3,8030,2021-02-15,
2021,136802806,3,8030,,
2021,138607083,3,6000,2021-03-07,
2021,138607084,3,6000,,
2021,138607084,51,0,,
2021,136810220,38,240,,
2021,138606792,10,,,
2021,137764607,38,20,,
2021,136810219,10,,,
2021,136810219,11,1,,
2021,138606596,35,1,,
2021,138606597,3,1,,
2021,138606597,16,4,,
2021,138606597,29,2500,,
2021,136802799,64,1200,,
2021,137764505,7,500,,
2021,138606595,2,12,,
2021,136802796,52,0,,
2021,136802791,10,,,
2021,136802791,11,1,,
2021,136802792,61,1100,,
2021,136802790,61,1100,2021-02-25,
2021,136802794,38,500,,
2021,136810217,10,,,
2021,136802793,51,0,,
2021,137764510,20,800,,
2021,137764514,3,1000,2021-03-01,
2021,137764515,3,1000,,
2021,137764513,22,0,,
2021,137764611,51,0,,
2021,137764512,30,78,,
2021,137764511,2,22,,
2021,137764508,6,21896,,
2021,137764509,21,378,,
2021,137764502,7,400,,
2021,137764492,8,22,,
2021,137764608,9,0,,
2021,137764501,20,600,,
2021,137764503,16,1,2021-03-12,
2021,137764504,16,1,,
2021,137764506,63,1,,
2021,137764507,63,6000,,
2021,137764609,9,0,,
2021,137764609,19,337,,
2021,142601533,3,1,2021-03-14,
2021,142601534,3,1,,
2021,142601534,20,1100,,
2021,137764500,30,400,,
2021,137764499,20,900,,
2021,143010094,50,41,,
2021,140290975,3,1900,,
2021,140290975,38,6000,,
2021,140290976,9,0,,
2021,140290976,11,1,,
2021,140290976,20,1862,,
2021,140290976,25,2,,
2021,140290976,27,1,,
2021,140290976,47,0,,
2021,140290976,51,0,,
2021,137764481,10,,,
2021,137764481,11,1,,
2021,137764482,52,0,,
2021,144486501,3,2346,2021-03-20,
2021,144486502,3,2346,,
2021,144486502,36,3365,,
2021,137764486,8,38,2021-03-18,
2021,137764487,8,38,,
2021,137764488,9,0,,
2021,137764485,10,,,
2021,143010093,52,0,,
2021,143010081,30,100,,
2021,143010082,26,330,,
2021,137764483,3,6800,2021-03-24,
2021,137764484,3,6800,,
2021,137764480,38,600,,
2021,137764474,10,,,
2021,137764472,3,1,2021-03-25,
2021,137764473,3,1,,
2021,142601543,19,80,,
2021,145294230,36,48,,
2021,137764477,17,250,,
2021,138607082,29,200,,
2021,137764476,52,0,,
2021,137764475,38,200,,
2021,140290981,11,1,,
2021,138607036,16,184,2021-03-29,
2021,138607037,10,,,
2021,138607038,16,186,,
2021,138606600,19,125,2021-03-25,
2021,138606601,19,125,,
2021,138607039,3,2000,2021-03-30,
2021,138607040,3,2000,,
2021,138607034,66,21,,
2021,138607033,50,35,,
2021,138607035,30,20,,
2021,137764469,10,,,
2021,148041788,20,1164,,
2021,138607025,16,507,,
2021,138607024,2,22,,
2021,140290985,21,326,,
2021,138607030,52,0,,
2021,138607029,61,150,,
2021,138607031,19,35,2021-04-03,
2021,138607032,19,35,,
2021,138606774,19,140,,
2021,138607022,6,200,2021-04-09,
2021,138607023,6,200,,
2021,139240106,54,70,,
2021,138607021,10,,,
2021,138607081,10,,,
2021,138607017,10,,,
2021,138607017,11,1,,
2021,142601540,9,0,,
2021,142601540,20,233,,
2021,142601540,61,140,,
2021,144486503,61,215,,
2021,138607020,31,1,,
2021,138606795,10,,,
2021,139240104,61,406,2021-04-26,
2021,139240105,61,406,,
2021,143010088,51,0,,
2021,146598308,3,7797,,
2021,146598308,29,9,,
2021,146598308,38,2138,,
