data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089599_INC,119353529,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089602_INC,119353532,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089610_INC,119353535,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089615_INC,119353538,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089623_INC,119353541,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089645_INC,119353544,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089652_INC,119353547,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089657_INC,119353550,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089658_INC,119353553,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089662_INC,119353556,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089665_INC,119353559,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089672_INC,119353562,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089685_INC,119353565,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100089690_INC,119353568,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089700_INC,119353571,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089704_INC,119353574,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089710_INC,119353580,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089711_INC,119402679,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089714_INC,119402682,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089717_INC,119402685,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089724_INC,119402688,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089732_INC,119402691,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089735_INC,119402694,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089737_INC,119402700,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089752_INC,119402703,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089763_INC,119402706,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089788_INC,119402709,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089793_INC,119402712,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100089795_INC,123311110,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089799_INC,119402718,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089806_INC,119402721,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089810_INC,119402724,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089812_INC,119402727,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089814_INC,119402730,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089824_INC,119402733,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089828_INC,119402739,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089832_INC,119402742,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089836_INC,119402745,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089857_INC,119402748,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089861_INC,119402751,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089878_INC,119402754,
2021,40307335,11714,6,2021,I,,,X,,2021_06_ND0090200_202100089881_INC,119402757,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089884_INC,119402763,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089888_INC,119402766,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089902_INC,119402769,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089908_INC,119402772,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089922_INC,119402775,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089926_INC,119402781,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089930_INC,119402784,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089939_INC,119402787,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089940_INC,119402790,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089950_INC,119402796,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089958_INC,119402801,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100089962_INC,127043699,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089963_INC,119402808,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089968_INC,119402811,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089975_INC,119402814,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089979_INC,119402817,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089982_INC,119402820,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089989_INC,119402823,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100089991_INC,119402826,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090007_INC,119402830,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090016_INC,119402835,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090017_INC,119402838,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090023_INC,119402841,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090026_INC,119402844,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090034_INC,119402847,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090035_INC,119402850,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090037_INC,119402853,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090045_INC,119402856,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090046_INC,119402859,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090048_INC,119402862,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090049_INC,119402865,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090066_INC,119402868,
2021,20527090,11714,2,2021,I,,,X,,2021_02_ND0090200_202100090071_INC,119402874,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090073_INC,119402877,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090075_INC,119402880,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090080_INC,119402885,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090093_INC,131828620,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090097_INC,127043705,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090103_INC,119402895,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090113_INC,123311122,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090115_INC,119402901,
2021,40355971,11714,10,2021,R,,,X,,2021_10_ND0090200_202100090117_INC,123311128,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100090124_INC,119402907,
2021,40336864,11714,9,2021,I,,,X,,2021_09_ND0090200_202100090127_INC,119402910,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090129_INC,119402913,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090131_INC,119402916,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090180_INC,119402919,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090182_INC,119402922,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090189_INC,119402925,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090223_INC,119402931,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090227_INC,119402934,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090240_INC,119402938,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090245_INC,119402946,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090253_INC,127043711,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090261_INC,119402952,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090267_INC,119402955,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090278_INC,119402958,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090279_INC,119402961,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090281_INC,119402964,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090283_INC,119402967,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090286_INC,119402970,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090303_INC,119402973,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090304_INC,119402976,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090308_INC,119402979,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090321_INC,119402988,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090344_INC,119402991,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090355_INC,119402994,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090358_INC,119402997,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090363_INC,131828650,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090364_INC,119403007,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090389_INC,119403012,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090397_INC,119403015,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090398_INC,119403018,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090399_INC,119403021,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090409_INC,119403024,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090413_INC,119403469,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090419_INC,119403475,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090420_INC,119403478,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090422_INC,119403481,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090440_INC,119403484,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090448_INC,119403487,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090450_INC,119403490,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090461_INC,119403493,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090465_INC,119403496,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090466_INC,119403499,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090485_INC,127043720,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090488_INC,119403505,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090509_INC,119403508,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090510_INC,119403511,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090518_INC,119403514,
2021,40327391,11714,8,2021,I,,,X,,2021_08_ND0090200_202100090520_INC,119403517,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100090556_INC,119403520,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090557_INC,119403523,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090563_INC,119403526,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090568_INC,119403532,
2021,40327391,11714,8,2021,I,,,X,,2021_08_ND0090200_202100090584_INC,119403535,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090594_INC,127043729,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090603_INC,119403541,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090607_INC,119403544,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090615_INC,119403547,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090627_INC,119403550,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090629_INC,119403553,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090639_INC,119403556,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090640_INC,119403559,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090648_INC,119403562,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090652_INC,119403565,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090680_INC,123311134,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090681_INC,119403571,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090697_INC,119403574,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090698_INC,119403577,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090699_INC,119403580,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090701_INC,119403583,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090703_INC,119403586,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090709_INC,119403589,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090723_INC,119403595,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090727_INC,119403598,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090735_INC,119403601,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090744_INC,123311140,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090760_INC,119403607,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090775_INC,119403610,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090787_INC,119403613,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090793_INC,119403616,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090799_INC,119403619,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090811_INC,119403622,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090822_INC,119403625,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100090831_INC,119403628,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090839_INC,119403631,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090846_INC,119403634,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090854_INC,127043735,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090856_INC,119403640,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090857_INC,119403643,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090877_INC,119403647,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090880_INC,119403652,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090890_INC,123311146,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090892_INC,119403655,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090902_INC,123311173,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090914_INC,119403661,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090925_INC,119403664,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100090929_INC,131828673,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090932_INC,119403670,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090946_INC,119403673,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100090990_INC,119403676,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091050_INC,119403679,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091111_INC,127043744,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091141_INC,119403682,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091146_INC,119403685,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091150_INC,119403688,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091157_INC,119403691,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091171_INC,119403694,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091176_INC,119403697,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091179_INC,119403700,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091192_INC,119403703,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091201_INC,119403706,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091205_INC,119403709,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091211_INC,119403712,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091219_INC,119403718,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091229_INC,119403724,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091233_INC,119403727,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091249_INC,119403730,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091253_INC,119403733,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091262_INC,119403736,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091263_INC,119403739,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091270_INC,119403742,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091277_INC,119403745,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091278_INC,119403748,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091289_INC,119403751,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091297_INC,119403754,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091298_INC,119403757,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091299_INC,123311182,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091311_INC,119403763,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091319_INC,119403766,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091326_INC,119403769,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091332_INC,119403772,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091341_INC,119403776,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091362_INC,119403781,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091366_INC,119403784,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091368_INC,119403787,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091382_INC,119404318,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091390_INC,119404322,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091392_INC,119404325,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091415_INC,119404328,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091423_INC,119404331,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091425_INC,119404337,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091431_INC,119404340,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091434_INC,119404343,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091438_INC,119404346,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091443_INC,119404352,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091451_INC,119404355,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091453_INC,119404361,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091460_INC,119404364,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091466_INC,119404367,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100091467_INC,119404370,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091472_INC,119404373,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091475_INC,119404379,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091476_INC,119404382,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091479_INC,119404388,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091480_INC,119404391,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091482_INC,119404394,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091483_INC,119404399,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091487_INC,119404403,
2021,40276510,11714,3,2021,I,,,X,,2021_03_ND0090200_202100091488_INC,119404406,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091489_INC,119404412,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091490_INC,119404415,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091493_INC,119404418,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091500_INC,123311191,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091508_INC,119404424,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091517_INC,119404427,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091526_INC,119404430,
2021,40336864,11714,9,2021,I,,,X,,2021_09_ND0090200_202100091530_INC,119404433,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091531_INC,119404436,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091533_INC,119404439,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091543_INC,119404442,
2021,40336864,11714,9,2021,I,,,X,,2021_09_ND0090200_202100091544_INC,119404445,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091552_INC,119404451,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091563_INC,119404457,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091576_INC,131828697,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091591_INC,119404463,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091598_INC,119404466,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091602_INC,119404472,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091605_INC,119404475,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091606_INC,119404478,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091633_INC,119404484,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091642_INC,119404487,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091649_INC,119404490,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091651_INC,119404493,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091654_INC,119404496,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091664_INC,119404502,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091679_INC,119404505,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091684_INC,119404511,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100091696_INC,119404514,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091736_INC,119404517,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091744_INC,119404520,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091745_INC,119404526,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091757_INC,119404529,
2021,40355971,11714,10,2021,I,,,X,,2021_10_ND0090200_202100091760_INC,119404532,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091776_INC,123660946,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091785_INC,119404541,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091787_INC,119404544,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091788_INC,119404547,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091802_INC,119404550,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091806_INC,119404553,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091808_INC,119404559,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091809_INC,119404562,
2021,40336864,11714,9,2021,I,,,X,,2021_09_ND0090200_202100091828_INC,119404565,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091841_INC,123311200,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091849_INC,119404574,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091855_INC,119404577,
2021,20527089,11714,1,2021,I,,,X,,2021_01_ND0090200_202100091857_INC,119404580,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091876_INC,119404583,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091884_INC,119404586,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091912_INC,119404589,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091914_INC,119404598,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091933_INC,119404601,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091946_INC,119404604,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091957_INC,119404610,
2021,40365249,11714,11,2021,R,,,X,,2021_11_ND0090200_202100091958_INC,131828722,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091966_INC,119404616,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091974_INC,119404622,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091985_INC,119404625,
2021,40365249,11714,11,2021,I,,,X,,2021_11_ND0090200_202100091993_INC,119404628,
